path,participant_id,sequence_id,sign
train_landmark_files/32319/289513925.parquet,32319,289513925,wake
train_landmark_files/22343/2895177631.parquet,22343,2895177631,mouth
train_landmark_files/62590/2895190280.parquet,62590,2895190280,kitty
train_landmark_files/29302/2895268467.parquet,29302,2895268467,brother
train_landmark_files/34503/2895277838.parquet,34503,2895277838,closet
train_landmark_files/37055/2895305395.parquet,37055,2895305395,mouse
train_landmark_files/22343/289530906.parquet,22343,289530906,aunt
train_landmark_files/55372/2895390391.parquet,55372,2895390391,drink
train_landmark_files/62590/2895427701.parquet,62590,2895427701,doll
train_landmark_files/37779/2895480625.parquet,37779,2895480625,doll
train_landmark_files/25571/289550624.parquet,25571,289550624,aunt
train_landmark_files/49445/2895724348.parquet,49445,2895724348,owl
train_landmark_files/34503/289578072.parquet,34503,289578072,donkey
train_landmark_files/55372/2895921577.parquet,55372,2895921577,pen
train_landmark_files/49445/2896010320.parquet,49445,2896010320,closet
train_landmark_files/22343/2896188002.parquet,22343,2896188002,man
train_landmark_files/18796/2896623942.parquet,18796,2896623942,because
train_landmark_files/62590/2896785249.parquet,62590,2896785249,fireman
train_landmark_files/2044/2897346897.parquet,2044,2897346897,old
train_landmark_files/16069/2897449638.parquet,16069,2897449638,because
train_landmark_files/2044/2897568224.parquet,2044,2897568224,icecream
train_landmark_files/53618/2897996483.parquet,53618,2897996483,pretend
train_landmark_files/2044/2898136627.parquet,2044,2898136627,cow
train_landmark_files/55372/2898169768.parquet,55372,2898169768,mad
train_landmark_files/55372/2898305774.parquet,55372,2898305774,sun
train_landmark_files/55372/2898419966.parquet,55372,2898419966,mouth
train_landmark_files/62590/2898440282.parquet,62590,2898440282,loud
train_landmark_files/49445/2898649159.parquet,49445,2898649159,tiger
train_landmark_files/26734/2898663825.parquet,26734,2898663825,flower
train_landmark_files/27610/2898793983.parquet,27610,2898793983,alligator
train_landmark_files/34503/2898795611.parquet,34503,2898795611,taste
train_landmark_files/37779/2898884389.parquet,37779,2898884389,cry
train_landmark_files/29302/2899065586.parquet,29302,2899065586,kiss
train_landmark_files/26734/2899087276.parquet,26734,2899087276,napkin
train_landmark_files/37055/2899764400.parquet,37055,2899764400,ear
train_landmark_files/62590/2899780452.parquet,62590,2899780452,duck
train_landmark_files/26734/2899913806.parquet,26734,2899913806,brother
train_landmark_files/61333/2899953637.parquet,61333,2899953637,dry
train_landmark_files/37055/2899971228.parquet,37055,2899971228,eye
train_landmark_files/49445/2900328034.parquet,49445,2900328034,because
train_landmark_files/36257/2900474897.parquet,36257,2900474897,pizza
train_landmark_files/34503/2900732215.parquet,34503,2900732215,bee
train_landmark_files/16069/2900998385.parquet,16069,2900998385,shhh
train_landmark_files/30680/2901180438.parquet,30680,2901180438,look
train_landmark_files/37055/2901334170.parquet,37055,2901334170,balloon
train_landmark_files/55372/2901381720.parquet,55372,2901381720,pretend
train_landmark_files/30680/2901413666.parquet,30680,2901413666,pizza
train_landmark_files/37055/2901464109.parquet,37055,2901464109,up
train_landmark_files/18796/2901516499.parquet,18796,2901516499,home
train_landmark_files/29302/2901594890.parquet,29302,2901594890,pretend
train_landmark_files/25571/2901634330.parquet,25571,2901634330,lion
train_landmark_files/62590/2901949177.parquet,62590,2901949177,bye
train_landmark_files/18796/2902022027.parquet,18796,2902022027,doll
train_landmark_files/26734/2902292949.parquet,26734,2902292949,drink
train_landmark_files/49445/2902350773.parquet,49445,2902350773,napkin
train_landmark_files/34503/2902384242.parquet,34503,2902384242,sun
train_landmark_files/22343/2902664450.parquet,22343,2902664450,lips
train_landmark_files/49445/2902716579.parquet,49445,2902716579,uncle
train_landmark_files/61333/2902741650.parquet,61333,2902741650,nuts
train_landmark_files/28656/290291230.parquet,28656,290291230,mouse
train_landmark_files/16069/2902963247.parquet,16069,2902963247,pen
train_landmark_files/27610/2903012081.parquet,27610,2903012081,mom
train_landmark_files/29302/2903159304.parquet,29302,2903159304,man
train_landmark_files/62590/2903171533.parquet,62590,2903171533,man
train_landmark_files/53618/2903262407.parquet,53618,2903262407,fireman
train_landmark_files/37055/2903362273.parquet,37055,2903362273,dry
train_landmark_files/4718/2903362367.parquet,4718,2903362367,shhh
train_landmark_files/32319/2903373049.parquet,32319,2903373049,kitty
train_landmark_files/32319/2903417982.parquet,32319,2903417982,blow
train_landmark_files/37055/2903464439.parquet,37055,2903464439,blow
train_landmark_files/36257/2903465632.parquet,36257,2903465632,sleepy
train_landmark_files/30680/2903619956.parquet,30680,2903619956,napkin
train_landmark_files/27610/2903660664.parquet,27610,2903660664,tiger
train_landmark_files/36257/2903983243.parquet,36257,2903983243,pretty
train_landmark_files/18796/2904025269.parquet,18796,2904025269,pizza
train_landmark_files/4718/290408874.parquet,4718,290408874,cow
train_landmark_files/55372/290412265.parquet,55372,290412265,napkin
train_landmark_files/32319/2904167188.parquet,32319,2904167188,first
train_landmark_files/2044/2904185019.parquet,2044,2904185019,bye
train_landmark_files/2044/2904186628.parquet,2044,2904186628,sleepy
train_landmark_files/37055/2904238086.parquet,37055,2904238086,penny
train_landmark_files/28656/2904683744.parquet,28656,2904683744,look
train_landmark_files/4718/2905175954.parquet,4718,2905175954,bird
train_landmark_files/37779/2905203146.parquet,37779,2905203146,glasswindow
train_landmark_files/36257/290531792.parquet,36257,290531792,up
train_landmark_files/2044/2905388476.parquet,2044,2905388476,toothbrush
train_landmark_files/61333/2905463641.parquet,61333,2905463641,gum
train_landmark_files/62590/2905520717.parquet,62590,2905520717,donkey
train_landmark_files/62590/2905572881.parquet,62590,2905572881,horse
train_landmark_files/37055/2905597392.parquet,37055,2905597392,balloon
train_landmark_files/26734/2905604116.parquet,26734,2905604116,goose
train_landmark_files/27610/2905894772.parquet,27610,2905894772,closet
train_landmark_files/29302/2906015427.parquet,29302,2906015427,sleepy
train_landmark_files/37055/2906072980.parquet,37055,2906072980,up
train_landmark_files/2044/2906123129.parquet,2044,2906123129,goose
train_landmark_files/53618/2906280876.parquet,53618,2906280876,mom
train_landmark_files/37779/2906432254.parquet,37779,2906432254,make
train_landmark_files/32319/2906647166.parquet,32319,2906647166,bye
train_landmark_files/62590/2906664577.parquet,62590,2906664577,wake
train_landmark_files/26734/2906949947.parquet,26734,2906949947,sad
train_landmark_files/32319/2907059000.parquet,32319,2907059000,sleepy
train_landmark_files/34503/2907177924.parquet,34503,2907177924,look
train_landmark_files/34503/2907297740.parquet,34503,2907297740,awake
train_landmark_files/37055/2907516012.parquet,37055,2907516012,wake
train_landmark_files/61333/2907560410.parquet,61333,2907560410,horse
train_landmark_files/2044/2907634043.parquet,2044,2907634043,penny
train_landmark_files/28656/2907727200.parquet,28656,2907727200,taste
train_landmark_files/2044/2908159205.parquet,2044,2908159205,mad
train_landmark_files/25571/2908204476.parquet,25571,2908204476,old
train_landmark_files/28656/2908343501.parquet,28656,2908343501,lips
train_landmark_files/2044/2908501622.parquet,2044,2908501622,glasswindow
train_landmark_files/34503/2908556757.parquet,34503,2908556757,bye
train_landmark_files/16069/2908823866.parquet,16069,2908823866,bird
train_landmark_files/25571/2908849283.parquet,25571,2908849283,tooth
train_landmark_files/37055/2908889205.parquet,37055,2908889205,sun
train_landmark_files/2044/2909032548.parquet,2044,2909032548,make
train_landmark_files/37779/2909032601.parquet,37779,2909032601,toothbrush
train_landmark_files/16069/2909092045.parquet,16069,2909092045,mad
train_landmark_files/22343/2909179971.parquet,22343,2909179971,lion
train_landmark_files/18796/2909244022.parquet,18796,2909244022,hello
train_landmark_files/62590/290950806.parquet,62590,290950806,nap
train_landmark_files/62590/2909606789.parquet,62590,2909606789,aunt
train_landmark_files/18796/2909628182.parquet,18796,2909628182,airplane
train_landmark_files/22343/2909714797.parquet,22343,2909714797,farm
train_landmark_files/55372/2909792662.parquet,55372,2909792662,fireman
train_landmark_files/34503/2909837777.parquet,34503,2909837777,napkin
train_landmark_files/16069/2909850287.parquet,16069,2909850287,sleepy
train_landmark_files/53618/2909934908.parquet,53618,2909934908,brother
train_landmark_files/27610/2909943787.parquet,27610,2909943787,cow
train_landmark_files/18796/2909978356.parquet,18796,2909978356,owl
train_landmark_files/37779/2910181012.parquet,37779,2910181012,mad
train_landmark_files/62590/2910297114.parquet,62590,2910297114,fireman
train_landmark_files/30680/2910408490.parquet,30680,2910408490,food
train_landmark_files/2044/2910598710.parquet,2044,2910598710,mom
train_landmark_files/18796/2910636000.parquet,18796,2910636000,aunt
train_landmark_files/53618/2910815578.parquet,53618,2910815578,sleepy
train_landmark_files/22343/291096833.parquet,22343,291096833,cry
train_landmark_files/26734/2911170106.parquet,26734,2911170106,doll
train_landmark_files/22343/2911229271.parquet,22343,2911229271,hear
train_landmark_files/25571/2911434000.parquet,25571,2911434000,lips
train_landmark_files/25571/2911454896.parquet,25571,2911454896,sad
train_landmark_files/26734/291183609.parquet,26734,291183609,mad
train_landmark_files/22343/2911967898.parquet,22343,2911967898,old
train_landmark_files/36257/2912495897.parquet,36257,2912495897,food
train_landmark_files/26734/2912644888.parquet,26734,2912644888,mouse
train_landmark_files/26734/2912873897.parquet,26734,2912873897,hello
train_landmark_files/22343/2912895317.parquet,22343,2912895317,kiss
train_landmark_files/22343/2912930553.parquet,22343,2912930553,horse
train_landmark_files/53618/2913028526.parquet,53618,2913028526,penny
train_landmark_files/55372/2913095623.parquet,55372,2913095623,glasswindow
train_landmark_files/22343/2913194846.parquet,22343,2913194846,yesterday
train_landmark_files/49445/2913330916.parquet,49445,2913330916,flower
train_landmark_files/61333/2913387613.parquet,61333,2913387613,listen
train_landmark_files/2044/2913415914.parquet,2044,2913415914,pizza
train_landmark_files/29302/2913489417.parquet,29302,2913489417,doll
train_landmark_files/28656/2913509029.parquet,28656,2913509029,because
train_landmark_files/49445/2913668196.parquet,49445,2913668196,dry
train_landmark_files/37055/2913711604.parquet,37055,2913711604,drink
train_landmark_files/32319/291390067.parquet,32319,291390067,dry
train_landmark_files/30680/2914181595.parquet,30680,2914181595,bye
train_landmark_files/18796/291427205.parquet,18796,291427205,eye
train_landmark_files/16069/2914808213.parquet,16069,2914808213,aunt
train_landmark_files/30680/2915031509.parquet,30680,2915031509,talk
train_landmark_files/4718/291515790.parquet,4718,291515790,mouse
train_landmark_files/37779/2915203233.parquet,37779,2915203233,wake
train_landmark_files/61333/29152689.parquet,61333,29152689,flower
train_landmark_files/36257/2915310690.parquet,36257,2915310690,bird
train_landmark_files/62590/2915460567.parquet,62590,2915460567,ear
train_landmark_files/36257/2915585515.parquet,36257,2915585515,glasswindow
train_landmark_files/18796/2915862113.parquet,18796,2915862113,look
train_landmark_files/34503/2915892371.parquet,34503,2915892371,man
train_landmark_files/2044/2915899839.parquet,2044,2915899839,first
train_landmark_files/37055/2915989626.parquet,37055,2915989626,bye
train_landmark_files/18796/2915995810.parquet,18796,2915995810,pretty
train_landmark_files/55372/2915996148.parquet,55372,2915996148,who
train_landmark_files/16069/2916177152.parquet,16069,2916177152,closet
train_landmark_files/55372/2916247085.parquet,55372,2916247085,hear
train_landmark_files/25571/2916284901.parquet,25571,2916284901,tooth
train_landmark_files/16069/2916443863.parquet,16069,2916443863,pencil
train_landmark_files/26734/291681035.parquet,26734,291681035,bye
train_landmark_files/22343/2917023509.parquet,22343,2917023509,pencil
train_landmark_files/4718/291702485.parquet,4718,291702485,balloon
train_landmark_files/22343/2917144407.parquet,22343,2917144407,brown
train_landmark_files/30680/2917339348.parquet,30680,2917339348,hear
train_landmark_files/29302/291746777.parquet,29302,291746777,nap
train_landmark_files/53618/2917748700.parquet,53618,2917748700,loud
train_landmark_files/62590/2917806344.parquet,62590,2917806344,tiger
train_landmark_files/2044/2917982115.parquet,2044,2917982115,think
train_landmark_files/30680/2918059135.parquet,30680,2918059135,find
train_landmark_files/29302/2918173713.parquet,29302,2918173713,yesterday
train_landmark_files/34503/2918428308.parquet,34503,2918428308,ear
train_landmark_files/36257/2918476914.parquet,36257,2918476914,sun
train_landmark_files/26734/2918715360.parquet,26734,2918715360,flower
train_landmark_files/53618/2918836572.parquet,53618,2918836572,yesterday
train_landmark_files/32319/2918920503.parquet,32319,2918920503,old
train_landmark_files/36257/291895615.parquet,36257,291895615,balloon
train_landmark_files/37779/2919098339.parquet,37779,2919098339,awake
train_landmark_files/36257/2919119833.parquet,36257,2919119833,brown
train_landmark_files/22343/2919123537.parquet,22343,2919123537,sad
train_landmark_files/2044/2919468278.parquet,2044,2919468278,nuts
train_landmark_files/18796/2919551898.parquet,18796,2919551898,brown
train_landmark_files/55372/2919644541.parquet,55372,2919644541,flower
train_landmark_files/61333/2919834980.parquet,61333,2919834980,balloon
train_landmark_files/18796/2920005588.parquet,18796,2920005588,goose
train_landmark_files/29302/2920490683.parquet,29302,2920490683,flower
train_landmark_files/53618/2920528908.parquet,53618,2920528908,mad
train_landmark_files/49445/2920542401.parquet,49445,2920542401,icecream
train_landmark_files/37779/2920762805.parquet,37779,2920762805,because
train_landmark_files/49445/2920858750.parquet,49445,2920858750,mouse
train_landmark_files/26734/292114209.parquet,26734,292114209,sleepy
train_landmark_files/61333/2921292874.parquet,61333,2921292874,hello
train_landmark_files/2044/2921375032.parquet,2044,2921375032,airplane
train_landmark_files/4718/2921482437.parquet,4718,2921482437,nap
train_landmark_files/55372/2921546633.parquet,55372,2921546633,flower
train_landmark_files/32319/2921703695.parquet,32319,2921703695,cry
train_landmark_files/37779/2921793581.parquet,37779,2921793581,mouse
train_landmark_files/61333/2921844575.parquet,61333,2921844575,tooth
train_landmark_files/22343/2922022872.parquet,22343,2922022872,mom
train_landmark_files/28656/2922110581.parquet,28656,2922110581,uncle
train_landmark_files/4718/2922175354.parquet,4718,2922175354,airplane
train_landmark_files/49445/2922308119.parquet,49445,2922308119,sad
train_landmark_files/28656/2922311751.parquet,28656,2922311751,gum
train_landmark_files/37055/2922456996.parquet,37055,2922456996,toothbrush
train_landmark_files/28656/2922602470.parquet,28656,2922602470,think
train_landmark_files/26734/2922632585.parquet,26734,2922632585,bye
train_landmark_files/34503/292263460.parquet,34503,292263460,cat
train_landmark_files/18796/2922788340.parquet,18796,2922788340,hear
train_landmark_files/62590/2922966530.parquet,62590,2922966530,orange
train_landmark_files/28656/2923171021.parquet,28656,2923171021,mouth
train_landmark_files/2044/2923611079.parquet,2044,2923611079,pencil
train_landmark_files/26734/2923770608.parquet,26734,2923770608,alligator
train_landmark_files/30680/2923854189.parquet,30680,2923854189,talk
train_landmark_files/53618/2923902139.parquet,53618,2923902139,make
train_landmark_files/53618/2923952625.parquet,53618,2923952625,alligator
train_landmark_files/25571/2923997043.parquet,25571,2923997043,duck
train_landmark_files/22343/2924144117.parquet,22343,2924144117,aunt
train_landmark_files/49445/2924341596.parquet,49445,2924341596,doll
train_landmark_files/36257/292434995.parquet,36257,292434995,because
train_landmark_files/37779/2924897738.parquet,37779,2924897738,mom
train_landmark_files/32319/2924962504.parquet,32319,2924962504,horse
train_landmark_files/4718/292511681.parquet,4718,292511681,first
train_landmark_files/53618/2925124754.parquet,53618,2925124754,penny
train_landmark_files/32319/2925417566.parquet,32319,2925417566,fireman
train_landmark_files/28656/2925520461.parquet,28656,2925520461,mouse
train_landmark_files/34503/2925582608.parquet,34503,2925582608,lips
train_landmark_files/34503/2925681275.parquet,34503,2925681275,taste
train_landmark_files/61333/2925898029.parquet,61333,2925898029,pretty
train_landmark_files/49445/2925997670.parquet,49445,2925997670,first
train_landmark_files/61333/292601260.parquet,61333,292601260,aunt
train_landmark_files/53618/2926143387.parquet,53618,2926143387,doll
train_landmark_files/49445/2926161783.parquet,49445,2926161783,duck
train_landmark_files/30680/2926204624.parquet,30680,2926204624,horse
train_landmark_files/36257/2926250073.parquet,36257,2926250073,dry
train_landmark_files/16069/2927231851.parquet,16069,2927231851,horse
train_landmark_files/28656/2927247936.parquet,28656,2927247936,gift
train_landmark_files/29302/2927342829.parquet,29302,2927342829,because
train_landmark_files/18796/2927399226.parquet,18796,2927399226,glasswindow
train_landmark_files/37779/2927505162.parquet,37779,2927505162,find
train_landmark_files/30680/292779871.parquet,30680,292779871,eye
train_landmark_files/18796/2927913990.parquet,18796,2927913990,balloon
train_landmark_files/2044/2928178950.parquet,2044,2928178950,farm
train_landmark_files/30680/2928538123.parquet,30680,2928538123,man
train_landmark_files/34503/2928935947.parquet,34503,2928935947,drink
train_landmark_files/49445/2929065799.parquet,49445,2929065799,talk
train_landmark_files/29302/2929751352.parquet,29302,2929751352,alligator
train_landmark_files/36257/2929801418.parquet,36257,2929801418,frog
train_landmark_files/29302/2929841492.parquet,29302,2929841492,shhh
train_landmark_files/55372/2929903449.parquet,55372,2929903449,balloon
train_landmark_files/55372/2929974292.parquet,55372,2929974292,hear
train_landmark_files/28656/2930073220.parquet,28656,2930073220,pretend
train_landmark_files/26734/2930229703.parquet,26734,2930229703,mad
train_landmark_files/30680/293035281.parquet,30680,293035281,pajamas
train_landmark_files/25571/293061130.parquet,25571,293061130,hear
train_landmark_files/55372/2930642516.parquet,55372,2930642516,yesterday
train_landmark_files/28656/2930843513.parquet,28656,2930843513,yesterday
train_landmark_files/27610/2930942344.parquet,27610,2930942344,napkin
train_landmark_files/25571/2931338284.parquet,25571,2931338284,listen
train_landmark_files/34503/2931385565.parquet,34503,2931385565,because
train_landmark_files/4718/2931489680.parquet,4718,2931489680,cow
train_landmark_files/2044/2931697108.parquet,2044,2931697108,look
train_landmark_files/18796/2931782262.parquet,18796,2931782262,lips
train_landmark_files/37055/2931867697.parquet,37055,2931867697,donkey
train_landmark_files/53618/2931924450.parquet,53618,2931924450,donkey
train_landmark_files/53618/2932045549.parquet,53618,2932045549,find
train_landmark_files/62590/2932126337.parquet,62590,2932126337,mouth
train_landmark_files/29302/2932151667.parquet,29302,2932151667,brother
train_landmark_files/27610/2932283992.parquet,27610,2932283992,cry
train_landmark_files/2044/2932582511.parquet,2044,2932582511,think
train_landmark_files/36257/2932795168.parquet,36257,2932795168,nap
train_landmark_files/55372/2932838368.parquet,55372,2932838368,because
train_landmark_files/29302/2933021417.parquet,29302,2933021417,tiger
train_landmark_files/32319/2933080684.parquet,32319,2933080684,sad
train_landmark_files/37055/293318440.parquet,37055,293318440,mad
train_landmark_files/27610/2933270478.parquet,27610,2933270478,goose
train_landmark_files/34503/2933444340.parquet,34503,2933444340,find
train_landmark_files/27610/293347011.parquet,27610,293347011,doll
train_landmark_files/4718/2933942102.parquet,4718,2933942102,gum
train_landmark_files/4718/2934072446.parquet,4718,2934072446,nuts
train_landmark_files/30680/2934108815.parquet,30680,2934108815,sleepy
train_landmark_files/2044/2934171100.parquet,2044,2934171100,cry
train_landmark_files/36257/2934172974.parquet,36257,2934172974,drink
train_landmark_files/61333/2934200662.parquet,61333,2934200662,old
train_landmark_files/32319/293420139.parquet,32319,293420139,nap
train_landmark_files/29302/293422001.parquet,29302,293422001,cat
train_landmark_files/30680/2934223229.parquet,30680,2934223229,fireman
train_landmark_files/49445/293431897.parquet,49445,293431897,taste
train_landmark_files/37055/2934627670.parquet,37055,2934627670,look
train_landmark_files/37055/2934772617.parquet,37055,2934772617,because
train_landmark_files/4718/2935119484.parquet,4718,2935119484,think
train_landmark_files/32319/2935214845.parquet,32319,2935214845,cry
train_landmark_files/18796/29353045.parquet,18796,29353045,duck
train_landmark_files/18796/2935477863.parquet,18796,2935477863,balloon
train_landmark_files/36257/2935544615.parquet,36257,2935544615,eye
train_landmark_files/37779/2935884229.parquet,37779,2935884229,penny
train_landmark_files/32319/2936019038.parquet,32319,2936019038,flower
train_landmark_files/28656/29361824.parquet,28656,29361824,duck
train_landmark_files/22343/2936287255.parquet,22343,2936287255,up
train_landmark_files/37779/2936579534.parquet,37779,2936579534,sad
train_landmark_files/2044/2936667135.parquet,2044,2936667135,brown
train_landmark_files/49445/2936713852.parquet,49445,2936713852,up
train_landmark_files/28656/293673913.parquet,28656,293673913,pizza
train_landmark_files/37055/2936831442.parquet,37055,2936831442,mad
train_landmark_files/32319/2936936898.parquet,32319,2936936898,gift
train_landmark_files/49445/2937053740.parquet,49445,2937053740,sun
train_landmark_files/22343/2937149414.parquet,22343,2937149414,ear
train_landmark_files/22343/2937212200.parquet,22343,2937212200,orange
train_landmark_files/25571/2937257784.parquet,25571,2937257784,bee
train_landmark_files/2044/293733235.parquet,2044,293733235,bye
train_landmark_files/28656/2937365780.parquet,28656,2937365780,napkin
train_landmark_files/22343/2937448240.parquet,22343,2937448240,eye
train_landmark_files/49445/2937530024.parquet,49445,2937530024,hear
train_landmark_files/29302/293775237.parquet,29302,293775237,yesterday
train_landmark_files/53618/2937785570.parquet,53618,2937785570,nuts
train_landmark_files/61333/2937939322.parquet,61333,2937939322,flower
train_landmark_files/22343/2938217994.parquet,22343,2938217994,brown
train_landmark_files/37779/2938268237.parquet,37779,2938268237,cat
train_landmark_files/16069/2938776220.parquet,16069,2938776220,alligator
train_landmark_files/49445/293894825.parquet,49445,293894825,pen
train_landmark_files/53618/2938992530.parquet,53618,2938992530,mad
train_landmark_files/36257/2938999853.parquet,36257,2938999853,glasswindow
train_landmark_files/53618/2939269250.parquet,53618,2939269250,kiss
train_landmark_files/36257/2939737455.parquet,36257,2939737455,tooth
train_landmark_files/28656/2939982705.parquet,28656,2939982705,tiger
train_landmark_files/29302/2940229965.parquet,29302,2940229965,tiger
train_landmark_files/62590/2940511116.parquet,62590,2940511116,kiss
train_landmark_files/30680/2940594583.parquet,30680,2940594583,mom
train_landmark_files/49445/294066213.parquet,49445,294066213,fireman
train_landmark_files/55372/2940762054.parquet,55372,2940762054,fireman
train_landmark_files/34503/2940799509.parquet,34503,2940799509,mad
train_landmark_files/30680/2940878480.parquet,30680,2940878480,horse
train_landmark_files/49445/2941161285.parquet,49445,2941161285,glasswindow
train_landmark_files/22343/294143183.parquet,22343,294143183,flower
train_landmark_files/36257/2941459625.parquet,36257,2941459625,balloon
train_landmark_files/49445/2941483518.parquet,49445,2941483518,pen
train_landmark_files/26734/2941590196.parquet,26734,2941590196,find
train_landmark_files/4718/2942076106.parquet,4718,2942076106,brother
train_landmark_files/62590/2942126759.parquet,62590,2942126759,pajamas
train_landmark_files/29302/2942223799.parquet,29302,2942223799,sad
train_landmark_files/27610/2942418920.parquet,27610,2942418920,blow
train_landmark_files/4718/2942547059.parquet,4718,2942547059,mouth
train_landmark_files/30680/2942548245.parquet,30680,2942548245,brother
train_landmark_files/28656/2942842663.parquet,28656,2942842663,orange
train_landmark_files/29302/2942908806.parquet,29302,2942908806,sad
train_landmark_files/2044/2943068292.parquet,2044,2943068292,lips
train_landmark_files/55372/2943370036.parquet,55372,2943370036,listen
train_landmark_files/2044/2943401666.parquet,2044,2943401666,look
train_landmark_files/16069/2943842860.parquet,16069,2943842860,bye
train_landmark_files/26734/2944040488.parquet,26734,2944040488,cow
train_landmark_files/26734/2944125634.parquet,26734,2944125634,frog
train_landmark_files/22343/2944222012.parquet,22343,2944222012,icecream
train_landmark_files/30680/2944313553.parquet,30680,2944313553,talk
train_landmark_files/26734/2944392477.parquet,26734,2944392477,brown
train_landmark_files/22343/294450167.parquet,22343,294450167,frog
train_landmark_files/18796/2944517388.parquet,18796,2944517388,talk
train_landmark_files/61333/2944687378.parquet,61333,2944687378,duck
train_landmark_files/32319/2944762851.parquet,32319,2944762851,balloon
train_landmark_files/49445/2944769048.parquet,49445,2944769048,hear
train_landmark_files/37779/294489824.parquet,37779,294489824,yesterday
train_landmark_files/2044/2944937656.parquet,2044,2944937656,blow
train_landmark_files/49445/2944994545.parquet,49445,2944994545,wake
train_landmark_files/36257/2945017796.parquet,36257,2945017796,make
train_landmark_files/55372/294517529.parquet,55372,294517529,brown
train_landmark_files/2044/2945287319.parquet,2044,2945287319,balloon
train_landmark_files/25571/2945341364.parquet,25571,2945341364,man
train_landmark_files/36257/2945402268.parquet,36257,2945402268,horse
train_landmark_files/61333/2945413713.parquet,61333,2945413713,nap
train_landmark_files/4718/2945528541.parquet,4718,2945528541,awake
train_landmark_files/28656/29455550.parquet,28656,29455550,mouth
train_landmark_files/26734/2945680331.parquet,26734,2945680331,loud
train_landmark_files/2044/294572506.parquet,2044,294572506,pizza
train_landmark_files/37779/2945818528.parquet,37779,2945818528,think
train_landmark_files/37779/2946003763.parquet,37779,2946003763,hear
train_landmark_files/37779/2946082602.parquet,37779,2946082602,penny
train_landmark_files/22343/2946158816.parquet,22343,2946158816,gift
train_landmark_files/37055/2946243679.parquet,37055,2946243679,horse
train_landmark_files/16069/294637605.parquet,16069,294637605,loud
train_landmark_files/27610/2946904596.parquet,27610,2946904596,bye
train_landmark_files/61333/2946953794.parquet,61333,2946953794,mouse
train_landmark_files/2044/294711627.parquet,2044,294711627,pretend
train_landmark_files/4718/2947350693.parquet,4718,2947350693,bee
train_landmark_files/2044/2947437415.parquet,2044,2947437415,home
train_landmark_files/37055/2947468179.parquet,37055,2947468179,cry
train_landmark_files/32319/2947498480.parquet,32319,2947498480,sad
train_landmark_files/28656/2947803429.parquet,28656,2947803429,look
train_landmark_files/29302/2947858303.parquet,29302,2947858303,hear
train_landmark_files/36257/2947872737.parquet,36257,2947872737,orange
train_landmark_files/37779/294829592.parquet,37779,294829592,doll
train_landmark_files/36257/2948624506.parquet,36257,2948624506,hello
train_landmark_files/4718/2948852844.parquet,4718,2948852844,up
train_landmark_files/26734/2948978864.parquet,26734,2948978864,pretend
train_landmark_files/34503/2949131868.parquet,34503,2949131868,uncle
train_landmark_files/37779/2949250306.parquet,37779,2949250306,hear
train_landmark_files/2044/2949266905.parquet,2044,2949266905,doll
train_landmark_files/32319/2949371042.parquet,32319,2949371042,talk
train_landmark_files/30680/2949416265.parquet,30680,2949416265,owl
train_landmark_files/4718/2949475558.parquet,4718,2949475558,owl
train_landmark_files/28656/2949559860.parquet,28656,2949559860,old
train_landmark_files/61333/2949667060.parquet,61333,2949667060,pretty
train_landmark_files/32319/2949865077.parquet,32319,2949865077,nuts
train_landmark_files/2044/2949912734.parquet,2044,2949912734,frog
train_landmark_files/49445/2949939683.parquet,49445,2949939683,man
train_landmark_files/2044/2949981352.parquet,2044,2949981352,gum
train_landmark_files/30680/2950295088.parquet,30680,2950295088,taste
train_landmark_files/61333/2950349386.parquet,61333,2950349386,yesterday
train_landmark_files/2044/2950502378.parquet,2044,2950502378,airplane
train_landmark_files/29302/2950787205.parquet,29302,2950787205,icecream
train_landmark_files/34503/295080435.parquet,34503,295080435,taste
train_landmark_files/61333/2950847898.parquet,61333,2950847898,balloon
train_landmark_files/62590/2950945218.parquet,62590,2950945218,home
train_landmark_files/30680/2950949468.parquet,30680,2950949468,brown
train_landmark_files/26734/2950967934.parquet,26734,2950967934,gum
train_landmark_files/37779/2951075439.parquet,37779,2951075439,man
train_landmark_files/55372/2951100283.parquet,55372,2951100283,tooth
train_landmark_files/22343/2951118758.parquet,22343,2951118758,talk
train_landmark_files/34503/295122238.parquet,34503,295122238,frog
train_landmark_files/32319/2951403516.parquet,32319,2951403516,gum
train_landmark_files/32319/2951419090.parquet,32319,2951419090,pen
train_landmark_files/4718/2951461449.parquet,4718,2951461449,first
train_landmark_files/34503/29514684.parquet,34503,29514684,orange
train_landmark_files/26734/2951483564.parquet,26734,2951483564,hear
train_landmark_files/22343/2951523187.parquet,22343,2951523187,gum
train_landmark_files/37779/2951701926.parquet,37779,2951701926,ear
train_landmark_files/26734/2952162509.parquet,26734,2952162509,ear
train_landmark_files/18796/2952622985.parquet,18796,2952622985,dry
train_landmark_files/53618/295264301.parquet,53618,295264301,lips
train_landmark_files/2044/2952719088.parquet,2044,2952719088,cat
train_landmark_files/32319/2952725999.parquet,32319,2952725999,man
train_landmark_files/34503/295274711.parquet,34503,295274711,brother
train_landmark_files/61333/2952847501.parquet,61333,2952847501,gum
train_landmark_files/61333/2952884853.parquet,61333,2952884853,farm
